gene ID,gene name,eye-1,eye-2,eye-3,wing-1,wing-3,wing-4
FBgn0065081,snmRNA:838,0,0,0,0,0,0
FBgn0036035,CG18178,1154,1248,1068,1529,1323,3030
FBgn0036036,CG14174,139,165,142,228,181,414
FBgn0261530,nbs,475,602,552,453,416,1287
FBgn0036038,defl,822,881,775,877,885,1726
FBgn0036039,Naa60,585,611,609,526,690,1040
FBgn0019644,ATPsyn-b,2655,2380,2521,2937,3065,6269
FBgn0036040,CG6749,71,80,76,133,170,342
FBgn0263541,mir-4986,0,0,0,0,0,0
FBgn0259163,CG42268,1474,1409,1348,1315,1399,2814
FBgn0265448,CR44348,0,6,0,0,0,3
FBgn0266956,CR45407,0,0,0,0,0,0
FBgn0036043,CG8177,693,829,652,622,744,1385
FBgn0036044,Zasp67,0,1,0,0,0,0
FBgn0044051,Ilp1,0,0,0,0,0,0
FBgn0044328,CG32052,1,0,1,0,0,0
FBgn0036046,Ilp2,1,0,4,0,0,0
FBgn0044050,Ilp3,4,0,1,0,0,0
FBgn0044049,Ilp4,0,0,0,0,0,0
FBgn0264489,CG43897,81,86,96,586,475,1173
FBgn0044048,Ilp5,0,0,0,0,0,0
FBgn0028429,I-2,1022,1084,956,1141,1276,2435
FBgn0015618,Cdk8,308,359,324,341,339,661
FBgn0004390,RasGAP1,2391,2734,2592,1784,1809,3390
FBgn0036052,CG10809,584,627,583,641,577,1257
FBgn0036053,iPLA2-VIA,1019,1069,1049,895,959,1852
FBgn0027567,CG8108,8496,8150,7210,6479,7200,17239
FBgn0266955,CR45406,0,1,0,0,6,5
FBgn0085411,CG34382,94,70,63,6,17,21
FBgn0011836,Taf2,1463,1588,1412,1511,1512,3107
FBgn0025866,CalpB,747,760,735,727,870,1299
FBgn0267535,CR45875,0,0,0,0,0,13
FBgn0036057,CG14164,0,0,0,0,0,0
FBgn0036056,CG6709,0,0,0,0,0,0
FBgn0036058,CG6707,2215,2185,1960,2163,2074,4243
FBgn0036059,nudE,1858,2301,1749,1784,1777,3969
FBgn0085385,CG34356,4,4,11,4,8,2
FBgn0036062,CG6685,459,523,458,430,433,926
FBgn0026404,Dronc,2048,2081,1791,2326,2253,4021
FBgn0036063,CG6674,261,220,205,226,180,429
FBgn0259932,CG42455,0,0,0,0,0,0
FBgn0263251,vnc,0,0,0,0,0,0
FBgn0040823,dpr6,30,32,16,0,0,0
FBgn0267536,CR45876,0,0,0,0,0,0
FBgn0267537,CR45877,0,0,0,0,0,0
FBgn0266648,CR45155,0,0,0,0,0,0
FBgn0267538,CR45878,0,0,0,0,0,0
FBgn0036066,CG14160,0,0,0,0,0,0
FBgn0052053,CG32053,0,0,0,0,0,0
FBgn0052054,CG32054,0,0,0,0,0,0
FBgn0262007,CG42825,0,0,0,0,0,0
FBgn0262008,CG42826,0,0,0,0,0,0
FBgn0267539,CR45879,0,0,0,0,0,0
FBgn0052057,dpr10,108,117,82,0,0,0
FBgn0086076,snoRNA:MeU2-A31,3,2,0,0,0,0
FBgn0036070,CG8072,0,0,0,0,0,0
FBgn0036072,CG6628,0,0,0,0,0,0
FBgn0000451,ect,135,123,124,15,15,32
FBgn0265731,CR44538,0,0,0,0,0,0
FBgn0036075,CG8065,0,0,0,0,0,0
FBgn0052055,CG32055,19,12,15,21,29,35
FBgn0052056,scramb1,805,683,669,680,804,1449
FBgn0265735,CR44542,0,0,1,0,0,0
FBgn0266952,CR45403,0,0,0,0,0,0
FBgn0265734,CR44541,0,0,0,0,0,0
FBgn0036078,Or67c,3,0,0,0,0,0
FBgn0265732,CR44539,0,0,0,0,0,0
FBgn0265733,CR44540,0,0,0,0,0,0
FBgn0011569,can,1,0,0,2,0,0
FBgn0266777,CR45242,0,1,0,0,0,0
FBgn0036080,Or67d,0,0,0,0,0,0
FBgn0267665,CR46003,20,14,38,18,9,57
FBgn0267666,CR46004,2,4,3,0,6,1
FBgn0262381,mir-276b,0,0,0,0,0,0
FBgn0267668,CR46006,669,661,594,185,216,683
FBgn0266076,mir-276a,0,0,0,0,0,0
FBgn0266780,CR45245,0,0,0,0,0,0
FBgn0265736,CR44543,0,0,0,0,0,0
FBgn0264722,CR43990,0,3,0,0,0,0
FBgn0036082,CG12362,0,0,1,0,0,0
FBgn0036083,Ir67b,0,0,0,0,0,0
FBgn0052058,Ir67c,0,0,0,0,0,0
FBgn0011802,Gem3,681,893,679,726,612,1783
FBgn0052061,CG32061,0,0,0,0,0,0
FBgn0045770,S-Lap3,0,0,0,0,0,0
FBgn0052062,A2bp1,3219,2995,3102,2625,2817,7366
FBgn0052064,S-Lap4,0,0,0,0,0,0
FBgn0036085,CG6527,0,0,0,0,0,0
FBgn0260396,CG42521,0,0,0,0,0,0
FBgn0262592,CG43127,0,0,0,0,0,0
FBgn0085267,CG34238,0,0,0,0,0,0
FBgn0036089,CG14151,0,0,0,0,0,0
FBgn0260644,CG42536,0,0,0,0,0,0
FBgn0260643,CG42535,0,0,0,0,0,0
FBgn0001179,hay,866,845,760,774,875,1794
FBgn0054001,CG34001,133,98,100,146,125,377
FBgn0000629,E(z),1120,1143,1000,1196,1149,2678
FBgn0036090,CG8009,263,271,203,241,242,434
FBgn0036091,CG18628,0,0,0,0,0,0
FBgn0052066,CG32066,653,776,713,794,821,1559
FBgn0036093,CG14154,0,0,0,0,0,0
FBgn0036094,CG14153,0,0,0,0,0,0
FBgn0036096,CG8003,1133,1233,1130,1430,1501,2991
FBgn0052068,CG32068,307,261,250,331,309,667
FBgn0010762,simj,2845,2953,2957,2257,3087,4962
FBgn0036099,CG11811,1205,1235,1160,1514,1453,3117
FBgn0053493,CG33493,2,1,1,3,8,4
FBgn0047038,CG6463,706,732,531,770,690,1739
FBgn0036101,NijA,2104,2206,1892,2682,2776,4908
FBgn0262890,CG43245,38,46,25,39,33,85
FBgn0265737,CR44544,4,0,3,0,4,6
FBgn0265738,CR44545,1,2,0,0,1,0
FBgn0265739,CR44546,0,0,0,0,0,2
FBgn0036102,CG12523,0,0,0,0,0,0
FBgn0265447,CR44347,4,3,6,2,1,1
FBgn0262020,CG42831,2,0,0,0,1,0
FBgn0266782,CR45247,0,0,0,0,0,0
FBgn0266781,CR45246,0,0,0,0,0,0
FBgn0266679,CR45169,17,5,4,12,3,22
FBgn0026160,tna,9511,9364,8375,8823,10217,24769
FBgn0036104,CG6418,1386,1509,1434,1299,1306,2780
FBgn0036105,Blos4,177,196,162,228,133,441
FBgn0036106,CG6409,1,0,0,0,0,5
FBgn0036107,CG7949,327,453,342,401,311,842
FBgn0027615,CG6404,495,496,425,579,543,1024
FBgn0036108,Cpr67Fa1,0,0,0,20,9,27
FBgn0036109,Cpr67Fa2,7,7,6,56,41,141
FBgn0266681,CR45171,31,23,36,22,51,56
FBgn0036110,Cpr67Fb,0,1,0,3,0,0
FBgn0036111,Aps,9036,9060,8063,9001,8633,19177
FBgn0266783,CR45248,0,0,0,0,0,0
FBgn0266784,CR45249,0,0,0,0,0,2
FBgn0036112,CG14147,0,0,0,2,0,2
FBgn0267309,CR45745,1,0,3,0,0,0
FBgn0013469,klu,2342,2369,2257,1322,1786,3466
FBgn0086077,snoRNA:Me18S-G962,13,12,11,5,4,47
FBgn0029172,Fad2,0,0,0,1,0,0
FBgn0052079,CG32079,0,0,0,0,0,0
FBgn0052081,CG32081,0,0,0,0,0,0
FBgn0265740,CR44547,0,0,0,0,0,0
FBgn0263776,CG43693,81,99,92,0,1,3
FBgn0266594,CR45119,0,0,0,0,0,0
FBgn0036116,CG7888,4,1,3,6,9,26
FBgn0036117,CG6321,62,83,98,89,124,163
FBgn0036118,Blos2,194,160,145,179,113,274
FBgn0052069,CG32069,142,112,96,117,113,254
FBgn0052075,CG32075,526,587,530,674,610,1245
FBgn0266540,CG45101,0,0,0,0,0,0
FBgn0025355,SuUR,0,0,0,0,0,0
FBgn0036121,CG6310,254,290,266,363,373,722
FBgn0263241,Mocs1,194,237,224,229,266,460
FBgn0010741,l(3)01239,2197,2301,2160,2825,2786,5590
FBgn0036124,CG7839,1692,1866,1731,1960,1985,4613
FBgn0020412,JIL-1,2718,2579,2373,1912,2393,5092
FBgn0036125,CG6279,6,1,2,5,1,11
FBgn0083068,CG33947,144,146,124,103,87,263
FBgn0036126,CG6272,315,341,355,413,322,750
FBgn0261112,APP-BP1,642,697,621,691,666,1704
FBgn0036128,Elo68beta,0,0,0,0,0,0
FBgn0052072,Elo68alpha,0,0,0,0,2,0
FBgn0052071,CG32071,0,0,0,0,0,0
FBgn0052073,CG32073,0,0,0,0,0,0
FBgn0036131,CG12522,0,0,0,0,0,0
FBgn0054012,CG34012,0,1,0,0,0,0
FBgn0036133,CG7638,494,465,482,477,588,1103
FBgn0003462,Sod,3603,3148,3236,4020,3674,7579
FBgn0036134,fd68A,3013,3099,2817,2769,3233,6135
FBgn0036135,mRpL2,485,443,449,581,590,1126
FBgn0036136,Ufd1-like,1363,1368,1149,1455,1494,2986
FBgn0260795,CG42575,1070,1366,1286,815,776,1946
FBgn0014368,nol,2,0,0,2,3,5
FBgn0052074,CG32074,5,0,5,0,8,0
FBgn0036138,CG14143,5,0,3,0,3,0
FBgn0052082,CG32082,2145,2556,2294,627,525,1342
FBgn0036139,CG6216,11,2,3,8,1,7
FBgn0264721,CR43989,23,22,22,41,25,90
FBgn0052076,Alg10,604,655,584,816,811,1302
FBgn0036141,wls,1993,2100,1916,2611,2698,4766
FBgn0036142,CG7616,117,122,91,92,76,192
FBgn0036143,CG14142,0,3,0,0,0,0
FBgn0036144,GlcAT-P,136,162,173,64,12,161
FBgn0036147,Plod,1303,1487,1326,1329,1364,2938
FBgn0036145,CG7607,0,0,0,0,0,0
FBgn0036146,CG14141,3,0,4,0,0,0
FBgn0061469,Ube3a,1405,1426,1274,1252,1372,2827
FBgn0064766,CG7600,1050,1150,847,1015,919,1891
FBgn0261553,CG42671,1625,1617,1534,1550,1558,3202
FBgn0267717,CR46050,0,2,0,3,0,8
FBgn0266954,CR45405,0,0,0,0,0,0
FBgn0036150,Ir68a,71,98,68,48,50,146
FBgn0265929,CR44718,22,8,10,10,14,29
FBgn0265930,CR44719,0,0,0,0,0,0
FBgn0265925,CR44714,0,0,0,0,0,0
FBgn0265924,CR44713,1,0,0,1,1,0
FBgn0265926,CR44715,0,0,0,0,0,0
FBgn0265928,CR44717,0,0,0,1,1,2
FBgn0265927,CR44716,0,0,0,0,0,0
FBgn0041094,scyl,15254,15135,14430,15850,14687,44651
FBgn0265931,CR44720,0,0,0,0,0,0
FBgn0266953,CR45404,0,0,0,0,0,1
FBgn0036152,CG6175,417,383,386,292,293,729
FBgn0036153,CG7573,0,1,2,2,0,8
FBgn0265468,CR44361,0,0,0,0,0,0
FBgn0036154,CG6168,6,3,1,6,17,20
FBgn0265932,CR44721,1,1,0,0,0,2
FBgn0265933,CR44722,0,0,0,0,0,0
FBgn0265934,CR44723,1,0,1,2,2,6
FBgn0266785,CR45250,0,0,0,0,0,0
FBgn0266786,CR45251,0,0,0,0,0,0
FBgn0036155,CG6163,934,868,890,936,1113,2108
FBgn0266396,CR45036,29,29,25,30,23,81
FBgn0261813,CR42755,22,24,22,13,11,16
FBgn0036156,CG11726,0,0,0,0,0,1
FBgn0265469,CG44362,3,0,0,0,0,6
FBgn0265470,CR44363,22,16,13,2,10,13
FBgn0036157,CG7560,0,11,3,10,8,9
FBgn0036158,CG6149,0,0,0,0,0,0
FBgn0265741,CR44548,0,0,0,0,0,0
FBgn0265742,CR44549,0,0,0,0,0,0
FBgn0036159,CG7557,0,0,0,0,0,0
FBgn0036160,CG12289,1,0,0,0,0,0
FBgn0036161,CG7551,0,0,0,0,0,0
FBgn0036162,CG6140,0,2,0,0,0,0
FBgn0028667,Vha16-3,0,0,0,1,0,0
FBgn0267716,CR46049,0,0,0,0,0,0
FBgn0028668,Vha16-2,0,0,0,0,0,0
FBgn0036165,chrb,6794,5989,6280,3621,3735,11356
FBgn0053500,CG33500,14,7,10,2,5,17
FBgn0003378,Sgs8,0,1,5,13,23,0
FBgn0003377,Sgs7,1,10,6,44,34,1
FBgn0053272,CG33272,0,0,0,0,0,0
FBgn0003373,Sgs3,0,3,0,80,18,2
FBgn0036168,CG7512,0,2,1,34,32,74
FBgn0036170,CG11714,0,0,0,0,0,0
FBgn0036169,Fuca,0,0,0,0,0,0
FBgn0259481,Mob2,1110,1080,1119,500,569,1046
FBgn0263569,mir-4968,2,4,2,0,3,4
FBgn0036173,CG7394,453,460,376,567,528,1171
FBgn0053267,CG33267,8,12,20,6,10,24
FBgn0053490,CG33490,0,0,0,0,0,0
FBgn0053489,CG33489,0,0,0,0,0,0
FBgn0053271,CG33271,0,0,0,0,0,0
FBgn0053270,CG33270,0,0,0,0,0,0
FBgn0263247,CG43390,0,0,0,0,0,0
FBgn0263248,CG43391,0,0,0,0,0,0
FBgn0053269,CG33269,0,0,0,0,2,0
FBgn0052086,CG32086,1,3,3,8,19,6
FBgn0003292,rt,1305,1146,947,516,874,1637
FBgn0036176,CG7377,0,0,0,0,0,0
FBgn0036177,CG33268,0,0,0,0,0,0
FBgn0267232,CR45672,0,0,0,0,0,0
FBgn0266991,CR45442,0,0,0,0,0,0
FBgn0267231,CR45671,0,0,0,0,0,0
FBgn0266992,CR45443,0,0,0,0,0,0
FBgn0036179,CG7368,1,1,0,0,0,0
FBgn0036178,CG14137,0,0,0,0,0,0
FBgn0036180,CG6091,973,962,877,815,913,1702
FBgn0262021,CG42832,0,0,0,0,0,0
FBgn0036181,Muc68Ca,3,3,6,2,1,4
FBgn0086254,CG6084,1532,1779,1594,1938,1783,3735
FBgn0036183,CG6083,0,0,2,1,0,3
FBgn0036184,PCID2,403,452,379,561,495,935
FBgn0042138,CG18815,1143,1225,1081,1176,1207,2383
FBgn0263632,mir-3642,0,0,0,0,0,0
FBgn0052091,CG32091,463,483,405,408,600,818
FBgn0266651,CR45158,4,2,1,0,0,0
FBgn0036186,CG6071,35,49,45,39,36,89
FBgn0036187,RIOK1,544,655,467,673,549,1343
FBgn0036188,CG7339,566,503,497,631,515,1014
FBgn0052085,CG32085,77,64,87,0,0,0
FBgn0262437,mir-274,0,0,0,0,0,0
FBgn0267541,CR45881,0,0,0,0,0,0
FBgn0267540,CR45880,0,0,0,0,0,0
FBgn0267543,CR45883,0,0,0,0,0,0
FBgn0267542,CR45882,0,0,0,0,0,0
FBgn0267544,CR45884,0,0,0,0,0,0
FBgn0015828,TfIIEalpha,546,606,602,728,639,1340
FBgn0036191,Sug,586,720,635,709,847,1508
FBgn0267545,CR45885,1,6,1,0,3,3
FBgn0036192,Pallidin,199,202,165,183,156,364
FBgn0036193,CG14135,336,429,353,347,265,674
FBgn0264479,CR43887,0,0,1,0,1,5
FBgn0036194,CG11652,805,658,709,747,573,1764
FBgn0036195,CG6053,0,0,1,0,0,0
FBgn0036196,CG11658,240,204,201,80,53,138
FBgn0261353,Ccdc56,0,0,0,0,0,0
FBgn0261381,mtTFB1,0,0,0,0,0,0
FBgn0036198,crim,1176,1218,988,1057,1058,1824
FBgn0040817,CG14132,262,281,288,240,283,370
FBgn0036199,Bmcp,307,251,279,242,300,661
FBgn0052088,CG32088,2,1,3,1,0,14
FBgn0052087,CG32087,0,0,0,0,0,0
FBgn0036202,CG6024,1443,1535,1364,8,3,19
FBgn0041231,Gr68a,0,0,0,0,0,0
FBgn0036203,Muc68D,0,0,0,0,0,0
FBgn0262396,mir-314,0,0,0,0,0,0
FBgn0262291,mir-956,0,0,0,2,0,0
FBgn0036204,Tim13,2,2,0,3,0,0
FBgn0015278,Pi3K68D,1869,1944,1691,1748,1778,3553
FBgn0036205,CG14131,3,0,4,2,8,11
FBgn0036206,CG5964,8,18,26,14,16,57
FBgn0036207,CG10907,641,716,624,694,626,1542
FBgn0004381,Klp68D,402,370,377,220,135,421
FBgn0036208,CG10361,2,0,0,0,0,0
FBgn0052093,tRNA:CR32093,0,0,0,0,0,0
FBgn0259140,CG42255,1,3,0,0,0,0
FBgn0036210,CG14130,108,131,100,105,98,262
FBgn0036211,CG5946,565,589,500,527,621,1338
FBgn0036212,CG11597,170,173,119,150,131,338
FBgn0036213,RpL10Ab,43454,44608,41157,52969,49477,99169
FBgn0083015,snoRNA:Psi18S-920,52,58,43,27,13,115
FBgn0052095,CG32095,271,325,270,292,226,577
FBgn0000404,CycA,6097,6780,6103,5924,5796,11510
FBgn0036214,CG7264,1,3,3,1,3,3
FBgn0262366,CG43064,1,0,0,0,0,0
FBgn0040816,CG12521,0,0,0,0,0,0
FBgn0266100,CG44837,0,0,3,0,0,0
FBgn0036217,CG5906,0,0,0,0,0,0
FBgn0036218,CG14128,0,0,0,0,0,0
FBgn0036219,CCDC151,0,0,0,0,0,0
FBgn0036220,CG5897,0,0,0,0,0,0
FBgn0263615,CR43624,0,0,0,0,0,0
FBgn0036221,CG11588,0,0,0,0,0,0
FBgn0036222,CG5718,0,0,0,0,0,0
FBgn0011723,byn,0,0,0,0,0,0
FBgn0036224,Rpt4R,0,0,1,0,0,0
FBgn0036225,CG5883,21,49,17,2,0,0
FBgn0262401,mir-285,4,2,4,0,0,0
FBgn0036226,CG7252,0,0,0,0,0,0
FBgn0036227,CG17826,0,0,0,0,0,0
FBgn0036228,obst-G,0,0,0,0,0,0
FBgn0036229,CG7248,0,0,0,0,0,0
FBgn0036230,CG11570,0,0,0,0,0,0
FBgn0262986,CG43294,0,0,0,0,0,0
FBgn0028573,prc,0,0,0,0,0,0
FBgn0053265,Muc68E,0,0,0,0,0,0
FBgn0259748,CG42397,0,0,0,0,0,0
FBgn0036232,CG14125,0,0,0,0,0,0
FBgn0264488,CG43896,0,0,0,0,0,0
FBgn0036235,CG6938,0,0,0,0,0,0
FBgn0036236,CG6931,4,0,0,0,1,2
FBgn0036237,viaf,989,992,951,1147,1024,2518
FBgn0026432,Grip163,696,833,724,712,766,1429
FBgn0036239,Pop2,2098,2253,1849,2154,2240,4702
FBgn0036240,CG6928,401,358,343,372,358,688
FBgn0041096,rols,1972,1964,1942,2207,2548,4868
FBgn0264726,CR43994,0,0,0,0,0,0
FBgn0264725,CG43993,0,0,0,0,0,0
FBgn0036242,CG6793,20,24,28,20,25,51
FBgn0263647,CG43638,0,1,0,0,1,4
FBgn0250876,Sema-5c,2930,3111,2721,1817,1961,4449
FBgn0036246,CG17154,1,2,6,0,0,7
FBgn0011335,l(3)j2D3,629,634,615,758,739,1575
FBgn0036248,ssp,978,1118,931,1196,1021,2179
FBgn0036249,CG11560,245,234,207,244,189,471
FBgn0022959,yps,10703,10218,9852,11805,12273,23010
FBgn0036250,Ir68b,0,0,0,0,0,0
FBgn0250825,CG34241,0,0,0,0,0,0
FBgn0017424,CR11538,0,0,2,1,0,0
FBgn0002565,Lsp2,7,3,28,60,146,26
FBgn0046296,CG11534,255,261,255,247,219,477
FBgn0267552,CR45892,9,0,14,20,62,22
FBgn0036254,CG5645,883,967,862,882,964,2143
FBgn0036255,Atg12,72,107,83,96,62,141
FBgn0011455,l(3)neo18,1021,993,965,1166,1251,2261
FBgn0036257,RhoGAP68F,855,745,721,574,754,1361
FBgn0036258,CG5642,4684,4890,4287,4531,4879,8651
FBgn0013997,Nrx-IV,10697,11158,9864,7682,8772,17804
FBgn0052099,eap,171,137,131,179,146,359
FBgn0036259,CG9760,15,13,1,0,0,0
FBgn0036260,Rh7,0,0,0,0,0,0
FBgn0027843,CAH2,62,71,29,121,88,180
FBgn0036262,CG6910,7,9,20,16,0,12
FBgn0000592,Est-6,0,0,0,0,0,0
FBgn0036263,thoc6,797,827,693,1013,1023,1885
FBgn0000594,Est-P,3,2,1,0,1,27
FBgn0267310,CR45746,0,0,0,0,0,0
FBgn0036264,CG11529,6,6,2,7,13,93
FBgn0022709,Adk1,107,102,95,110,113,201
FBgn0036266,CG5626,222,275,231,260,201,588
FBgn0260941,app,1420,1459,1447,1179,1197,2566
FBgn0264723,CR43991,0,0,0,0,0,6
FBgn0052100,CG32100,418,441,389,409,385,672
FBgn0036271,Pbgs,302,302,294,421,368,673
FBgn0036272,CG4300,372,420,338,312,317,713
FBgn0036273,CG10426,131,105,111,117,78,186
FBgn0267218,CR45658,0,0,0,0,0,0
FBgn0036274,CG4328,0,4,0,0,0,0
FBgn0265743,CR44550,0,0,0,0,0,0
FBgn0265744,CR44551,0,0,0,0,0,0
FBgn0265455,CG44355,0,0,0,0,0,0
FBgn0052105,CG32105,0,0,0,0,0,0
FBgn0036277,CG10418,444,423,402,493,523,1115
FBgn0266993,CR45444,11,10,12,8,10,18
FBgn0036278,CrzR,34,19,20,18,14,4
FBgn0036279,Ncc69,2644,2479,2285,1637,1776,4163
FBgn0267474,CR45824,2,0,0,0,0,0
FBgn0052104,CG32104,723,770,738,782,758,1487
FBgn0011279,Obp69a,22,6,17,2,0,5
FBgn0036282,Smyd4,8,0,8,1,11,12
FBgn0052103,CG32103,1951,1786,1877,1733,1995,3810
FBgn0020655,ArfGAP1,1362,1198,1237,1248,1148,2516
FBgn0036285,toe,596,621,563,458,591,1244
FBgn0000625,eyg,1160,1216,1025,888,976,2115
FBgn0052102,CG32102,4,2,5,3,2,4
FBgn0036286,CG10616,823,747,744,751,795,1573
FBgn0036287,CG10663,19,13,6,358,381,736
FBgn0053725,CG33725,0,0,0,2,0,0
FBgn0036288,CG10660,15,14,10,15,12,39
FBgn0267241,CR45681,14,9,9,12,1,26
FBgn0036289,CG10657,401,430,403,291,234,565
FBgn0267242,CR45682,19,6,17,10,11,44
FBgn0036290,CG10638,2077,2105,1927,2384,2149,5090
FBgn0264460,CR43868,0,2,0,3,5,4
FBgn0036291,CG10681,206,176,137,179,116,417
FBgn0036292,CG10646,390,405,371,421,414,761
FBgn0264848,vih,1919,2003,1720,2123,1983,4228
FBgn0036294,CG10654,22,40,37,7,9,19
FBgn0002466,sti,4244,5090,4461,5267,5211,10862
FBgn0266678,CR45168,0,1,0,0,0,2
FBgn0041775,tral,10194,9675,9228,7877,9620,21357
FBgn0020388,Gcn5,1182,1082,1026,1005,1151,2322
FBgn0262524,ver,111,142,125,175,135,334
FBgn0004926,eIF-2beta,5663,5400,4567,6275,6479,13323
FBgn0036298,nst,1421,1330,1271,1500,1675,3074
FBgn0036299,Tsf2,4935,4829,4359,3709,4460,8268
FBgn0085271,CG34242,42,47,41,65,46,154
FBgn0036300,CG10688,346,301,253,396,207,758
FBgn0036301,CG4069,677,708,665,961,873,2003
FBgn0036302,sowah,1185,1189,1074,1003,1118,2174
FBgn0263587,CR43612,0,0,0,6,3,9
FBgn0015904,ara,553,480,540,1898,2259,4076
FBgn0015919,caup,926,952,935,2125,2296,4947
FBgn0052111,CR32111,714,795,754,979,993,2556
FBgn0263379,CR43431,41,50,22,40,49,149
FBgn0265746,CR44553,3,4,4,1,2,19
FBgn0265745,CR44552,5,1,8,25,13,49
FBgn0014343,mirr,1434,1413,1301,1768,2204,4608
FBgn0261933,SmD1,1120,1100,1123,1472,1381,2758
FBgn0014007,Ptp69D,2662,2896,2539,2417,2425,5424
FBgn0052112,CG32112,251,273,285,248,227,556
FBgn0052109,CG32109,408,412,369,480,422,862
FBgn0010235,Klc,2604,2933,2533,2107,2162,4769
FBgn0036305,CG10984,1889,2067,1858,1964,1895,4489
FBgn0036306,CG10973,377,428,379,480,381,1028
FBgn0052113,CG32113,799,804,653,563,650,1611
FBgn0036309,Hip1,1146,1257,1206,1065,1019,2235
FBgn0052106,CG32106,0,0,0,0,0,0
FBgn0036310,CG10969,0,0,0,0,0,0
FBgn0036311,CG17666,0,0,0,0,0,0
FBgn0260945,Atg1,1501,1485,1323,1314,1278,2688
FBgn0261674,CG42709,461,556,556,297,213,588
FBgn0262714,Sap130,2042,2037,1822,1682,1996,3786
FBgn0052110,CG32110,10,20,14,7,2,26
FBgn0036314,CG10754,772,657,692,799,686,1572
FBgn0260965,CG42588,708,902,821,709,779,1591
FBgn0036316,CG10960,3053,2693,2493,3040,3257,6064
FBgn0036317,CG10948,1727,1801,1485,1428,1264,3341
FBgn0036318,Wbp2,644,672,616,566,617,1260
FBgn0036319,Ent3,68,67,53,6,22,7
FBgn0052107,CG32107,0,0,0,0,0,0
FBgn0036320,CG10943,0,0,0,0,0,0
FBgn0036321,CG14120,0,0,0,0,0,0
FBgn0267312,CR45748,0,0,0,0,0,0
FBgn0264486,CG43894,0,0,0,0,0,0
FBgn0036323,CG14118,4,9,3,12,26,42
FBgn0036324,CG12520,0,0,0,0,0,0
FBgn0052117,CG32117,0,0,0,2,0,0
FBgn0052115,CG32115,0,1,0,7,0,2
FBgn0036325,CG10752,0,0,0,0,0,0
FBgn0041622,Or69a,0,0,0,0,0,0
FBgn0036327,CG10748,0,0,0,0,0,0
FBgn0036328,CG10749,0,0,0,0,0,0
FBgn0036329,CG11262,0,0,0,0,0,0
FBgn0036330,CG11263,14,15,11,12,24,31
FBgn0036331,CG14117,254,243,249,229,233,449
FBgn0036332,CG11261,272,255,240,226,181,296
FBgn0036333,MICAL-like,1839,1960,1651,1782,1625,3694
FBgn0036334,CG11267,1715,1685,1720,2073,2132,4410
FBgn0036335,mRpL20,388,430,389,466,487,1107
FBgn0036336,ste14,165,174,145,204,218,443
FBgn0266994,CR45445,0,4,0,2,5,0
FBgn0036337,AdenoK,596,643,568,796,751,1490
FBgn0260441,RpS12,18214,17918,16240,21297,20050,39372
FBgn0086078,snoRNA:Me28S-A774b,3,0,0,0,0,5
FBgn0086079,snoRNA:Me28S-A774a,7,7,8,1,2,18
FBgn0266709,Zmynd10,13,17,24,29,21,68
FBgn0266682,CR45172,6,8,6,1,3,6
FBgn0083978,CG17672,1945,1866,1540,1409,1546,3216
FBgn0266650,CR45157,0,0,0,0,0,0
FBgn0036340,SRm160,3504,3402,3090,3059,3372,6731
FBgn0011284,RpS4,30801,31215,28911,34862,36086,68195
FBgn0082967,snoRNA:Psi28S-3327a,8,5,2,2,0,2
FBgn0082966,snoRNA:Psi28S-3327b,6,4,2,4,1,16
FBgn0086601,snoRNA:Psi28S-3327c,4,8,2,2,1,16
FBgn0036341,Syx13,618,597,621,516,466,923
FBgn0036342,CG11279,231,229,205,232,204,514
FBgn0036343,CG14115,0,0,0,0,0,0
FBgn0085457,CG34428,1,0,0,0,0,0
FBgn0085458,CG34429,0,0,0,0,0,0
FBgn0263661,CR43652,1,0,0,0,0,0
FBgn0036345,CG17300,2,0,1,0,0,1
FBgn0267313,CR45749,0,0,0,0,0,0
FBgn0036346,CG11251,0,0,0,0,0,0
FBgn0265747,CR44554,0,1,0,0,0,0
FBgn0010452,trn,5489,5909,4901,3546,3330,7588
FBgn0053262,CG33262,3,1,0,0,0,0
FBgn0086916,snky,1,0,0,0,0,2
FBgn0266535,CR45096,0,0,0,0,0,0
FBgn0052129,tRNA:CR32129,0,0,0,0,0,0
FBgn0052128,tRNA:CR32128,0,0,0,0,0,0
FBgn0052126,tRNA:CR32126,0,0,0,0,0,0
FBgn0052127,tRNA:CR32127,0,0,0,0,0,0
FBgn0266536,CR45097,0,0,0,0,0,0
FBgn0264515,CR43914,0,0,0,0,0,0
FBgn0266537,CR45098,0,0,0,0,0,0
FBgn0023095,caps,2212,2381,2239,1730,1807,3287
FBgn0052119,CG32119,0,0,0,0,0,0
FBgn0011844,tRNA:D2:69F,1,0,0,0,0,0
FBgn0052123,tRNA:CR32123:Psi,0,0,0,0,1,6
FBgn0262622,CR43146,0,0,1,1,0,0
FBgn0264514,CR43913,0,0,0,0,0,0
FBgn0267316,CR45752,0,0,0,0,0,0
FBgn0267317,CR45753,0,0,0,0,0,0
FBgn0264513,CR43912,0,0,0,0,0,0
FBgn0259970,Sfp70A4,0,0,0,0,0,0
FBgn0266788,CR45253,0,0,1,0,0,0
FBgn0266790,CR45255,0,0,0,0,0,0
FBgn0266789,CR45254,0,0,0,0,0,0
